# LAMMPS data file written by OVITO Basic 3.9.4

3852 atoms
4 atom types

0.0 130.0 xlo xhi
0.0 23.4464874124 ylo yhi
0.0 12.3617947322 zlo zhi
9.6639447442 -3.6477654233 6.1480271971 xy xz yz
1399 1 0.0 105.7256002539 12.8895333695 9.421789091
1400 1 0.0 107.0306445261 12.0823796208 9.3885358632
1401 1 0.0 108.325010695 12.8962370442 9.4960834774
1402 2 0.0 107.0264141498 16.3624421768 9.7791685767
1403 2 0.0 107.0373055224 10.9467352006 9.2892706515
1404 4 0.0 109.7433172852 14.9077556009 9.6852189368
1405 3 0.0 109.735658283 12.3949931354 9.4725960674
1406 1 0.0 110.5828831017 13.6478405982 9.5883024661
1407 4 0.0 117.3509752696 14.88737122 9.5669165612
1408 3 0.0 117.3292539257 12.3017779955 9.3327841689
1409 1 0.0 116.5415474645 13.6162981187 9.4437930856
1410 1 0.0 115.0170800771 13.631110665 9.4759337519
1411 1 0.0 114.243782467 12.3062714382 9.407820263
1412 1 0.0 112.8496036286 12.3016157766 9.4649317546
1413 1 0.0 112.1055198162 13.6389175604 9.5750753457
1414 1 0.0 112.877963886 14.962254924 9.6618551447
1415 1 0.0 114.275803838 14.9690616201 9.5887969378
1416 2 0.0 112.3165528949 15.9476237904 9.7795394306
1417 2 0.0 114.8059697174 11.3194465336 9.3107801743
1418 2 0.0 112.2647187425 11.3265305461 9.3863107401
1419 2 0.0 114.8593333074 15.9467606993 9.6410873296
1420 1 0.0 121.3284798478 14.4141619488 9.6276129733
1421 1 0.0 120.0327464279 15.2275221472 9.66815966
1422 1 0.0 118.7415565393 14.405155251 9.5576452151
1423 1 0.0 118.7256002539 12.8895333695 9.421789091
1424 1 0.0 120.0306445261 12.0823796208 9.3885358632
1425 1 0.0 121.325010695 12.8962370442 9.4960834774
1426 2 0.0 120.0264141498 16.3624421768 9.7791685767
1427 2 0.0 120.0373055224 10.9467352006 9.2892706515
1428 4 0.0 122.7433172852 14.9077556009 9.6852189368
1429 3 0.0 122.735658283 12.3949931354 9.4725960674
1430 1 0.0 123.5828831017 13.6478405982 9.5883024661
1431 4 0.0 130.3509752696 14.88737122 9.5669165612
1432 3 0.0 130.3292539257 12.3017779955 9.3327841689
1433 1 0.0 129.5415474645 13.6162981187 9.4437930856
1434 1 0.0 128.0170800771 13.631110665 9.4759337519
1435 1 0.0 127.243782467 12.3062714382 9.407820263
1436 1 0.0 125.8496036286 12.3016157766 9.4649317546
1437 1 0.0 125.1055198162 13.6389175604 9.5750753457
1438 1 0.0 125.877963886 14.962254924 9.6618551447
1439 1 0.0 127.275803838 14.9690616201 9.5887969378
1440 2 0.0 125.3165528949 15.9476237904 9.7795394306
1441 2 0.0 127.8059697174 11.3194465336 9.3107801743
1442 2 0.0 125.2647187425 11.3265305461 9.3863107401
1443 2 0.0 127.8593333074 15.9467606993 9.6410873296
1444 1 0.0 6.7444660338 20.2757838019 9.6276129733
1445 1 0.0 5.4487326139 21.0891440003 9.66815966
1446 1 0.0 4.1575427253 20.2667771041 9.5576452151
1447 1 0.0 4.1415864399 18.7511552226 9.421789091
1448 1 0.0 5.4466307121 17.9440014739 9.3885358632
1449 1 0.0 6.740996881 18.7578588973 9.4960834774
1450 2 0.0 5.4424003359 22.2240640299 9.7791685767
1451 2 0.0 5.4532917085 16.8083570537 9.2892706515
1452 4 0.0 8.1593034712 20.769377454 9.6852189368
1453 3 0.0 8.1516444691 18.2566149885 9.4725960674
1454 1 0.0 8.9988692878 19.5094624513 9.5883024661
1455 4 0.0 15.7669614557 20.7489930731 9.5669165612
1456 3 0.0 15.7452401118 18.1633998486 9.3327841689
1457 1 0.0 14.9575336505 19.4779199718 9.4437930856
1458 1 0.0 13.4330662632 19.4927325181 9.4759337519
1459 1 0.0 12.659768653 18.1678932913 9.407820263
1460 1 0.0 11.2655898147 18.1632376297 9.4649317546
1461 1 0.0 10.5215060023 19.5005394135 9.5750753457
1462 1 0.0 11.2939500721 20.8238767771 9.6618551447
1463 1 0.0 12.691790024 20.8306834732 9.5887969378
1464 2 0.0 10.732539081 21.8092456435 9.7795394306
1465 2 0.0 13.2219559035 17.1810683867 9.3107801743
1466 2 0.0 10.6807049286 17.1881523992 9.3863107401
1467 2 0.0 13.2753194935 21.8083825524 9.6410873296
1468 1 0.0 19.7444660338 20.2757838019 9.6276129733
1469 1 0.0 18.4487326139 21.0891440003 9.66815966
1470 1 0.0 17.1575427253 20.2667771041 9.5576452151
1471 1 0.0 17.1415864399 18.7511552226 9.421789091
1472 1 0.0 18.4466307121 17.9440014739 9.3885358632
1473 1 0.0 19.740996881 18.7578588973 9.4960834774
1474 2 0.0 18.4424003359 22.2240640299 9.7791685767
1475 2 0.0 18.4532917085 16.8083570537 9.2892706515
1476 4 0.0 21.1593034712 20.769377454 9.6852189368
1477 3 0.0 21.1516444691 18.2566149885 9.4725960674
1478 1 0.0 21.9988692878 19.5094624513 9.5883024661
1479 4 0.0 28.7669614557 20.7489930731 9.5669165612
1480 3 0.0 28.7452401118 18.1633998486 9.3327841689
1481 1 0.0 27.9575336505 19.4779199718 9.4437930856
1482 1 0.0 26.4330662632 19.4927325181 9.4759337519
1483 1 0.0 25.659768653 18.1678932913 9.407820263
1484 1 0.0 24.2655898147 18.1632376297 9.4649317546
1485 1 0.0 23.5215060023 19.5005394135 9.5750753457
1486 1 0.0 24.2939500721 20.8238767771 9.6618551447
1487 1 0.0 25.691790024 20.8306834732 9.5887969378
1488 2 0.0 23.732539081 21.8092456435 9.7795394306
1489 2 0.0 26.2219559035 17.1810683867 9.3107801743
1490 2 0.0 23.6807049286 17.1881523992 9.3863107401
1491 2 0.0 26.2753194935 21.8083825524 9.6410873296
1492 1 0.0 32.7444660338 20.2757838019 9.6276129733
1493 1 0.0 31.4487326139 21.0891440003 9.66815966
1494 1 0.0 30.1575427253 20.2667771041 9.5576452151
1495 1 0.0 30.1415864399 18.7511552226 9.421789091
1496 1 0.0 31.4466307121 17.9440014739 9.3885358632
1497 1 0.0 32.740996881 18.7578588973 9.4960834774
1498 2 0.0 31.4424003359 22.2240640299 9.7791685767
1499 2 0.0 31.4532917085 16.8083570537 9.2892706515
1500 4 0.0 34.1593034712 20.769377454 9.6852189368
1501 3 0.0 34.1516444691 18.2566149885 9.4725960674
1502 1 0.0 34.9988692878 19.5094624513 9.5883024661
1503 4 0.0 41.7669614557 20.7489930731 9.5669165612
1504 3 0.0 41.7452401118 18.1633998486 9.3327841689
1505 1 0.0 40.9575336505 19.4779199718 9.4437930856
1506 1 0.0 39.4330662632 19.4927325181 9.4759337519
1507 1 0.0 38.659768653 18.1678932913 9.407820263
1508 1 0.0 37.2655898147 18.1632376297 9.4649317546
1509 1 0.0 36.5215060023 19.5005394135 9.5750753457
1510 1 0.0 37.2939500721 20.8238767771 9.6618551447
1511 1 0.0 38.691790024 20.8306834732 9.5887969378
1512 2 0.0 36.732539081 21.8092456435 9.7795394306
1513 2 0.0 39.2219559035 17.1810683867 9.3107801743
1514 2 0.0 36.6807049286 17.1881523992 9.3863107401
1515 2 0.0 39.2753194935 21.8083825524 9.6410873296
1516 1 0.0 45.7444660338 20.2757838019 9.6276129733
1517 1 0.0 44.4487326139 21.0891440003 9.66815966
1518 1 0.0 43.1575427253 20.2667771041 9.5576452151
1519 1 0.0 43.1415864399 18.7511552226 9.421789091
1520 1 0.0 44.4466307121 17.9440014739 9.3885358632
1521 1 0.0 45.740996881 18.7578588973 9.4960834774
1522 2 0.0 44.4424003359 22.2240640299 9.7791685767
1523 2 0.0 44.4532917085 16.8083570537 9.2892706515
1524 4 0.0 47.1593034712 20.769377454 9.6852189368
1525 3 0.0 47.1516444691 18.2566149885 9.4725960674
1526 1 0.0 47.9988692878 19.5094624513 9.5883024661
1527 4 0.0 54.7669614557 20.7489930731 9.5669165612
1528 3 0.0 54.7452401118 18.1633998486 9.3327841689
1529 1 0.0 53.9575336505 19.4779199718 9.4437930856
1530 1 0.0 52.4330662632 19.4927325181 9.4759337519
1531 1 0.0 51.659768653 18.1678932913 9.407820263
1532 1 0.0 50.2655898147 18.1632376297 9.4649317546
1533 1 0.0 49.5215060023 19.5005394135 9.5750753457
1534 1 0.0 50.2939500721 20.8238767771 9.6618551447
1535 1 0.0 51.691790024 20.8306834732 9.5887969378
1536 2 0.0 49.732539081 21.8092456435 9.7795394306
1537 2 0.0 52.2219559035 17.1810683867 9.3107801743
1538 2 0.0 49.6807049286 17.1881523992 9.3863107401
1539 2 0.0 52.2753194935 21.8083825524 9.6410873296
1540 1 0.0 58.7444660338 20.2757838019 9.6276129733
1541 1 0.0 57.4487326139 21.0891440003 9.66815966
1542 1 0.0 56.1575427253 20.2667771041 9.5576452151
1543 1 0.0 56.1415864399 18.7511552226 9.421789091
1544 1 0.0 57.4466307121 17.9440014739 9.3885358632
1545 1 0.0 58.740996881 18.7578588973 9.4960834774
1546 2 0.0 57.4424003359 22.2240640299 9.7791685767
1547 2 0.0 57.4532917085 16.8083570537 9.2892706515
1548 4 0.0 60.1593034712 20.769377454 9.6852189368
1549 3 0.0 60.1516444691 18.2566149885 9.4725960674
1550 1 0.0 60.9988692878 19.5094624513 9.5883024661
1551 4 0.0 67.7669614557 20.7489930731 9.5669165612
1552 3 0.0 67.7452401118 18.1633998486 9.3327841689
1553 1 0.0 66.9575336505 19.4779199718 9.4437930856
1554 1 0.0 65.4330662632 19.4927325181 9.4759337519
1555 1 0.0 64.659768653 18.1678932913 9.407820263
1556 1 0.0 63.2655898147 18.1632376297 9.4649317546
1557 1 0.0 62.5215060023 19.5005394135 9.5750753457
1558 1 0.0 63.2939500721 20.8238767771 9.6618551447
1559 1 0.0 64.691790024 20.8306834732 9.5887969378
1560 2 0.0 62.732539081 21.8092456435 9.7795394306
1561 2 0.0 65.2219559035 17.1810683867 9.3107801743
1562 2 0.0 62.6807049286 17.1881523992 9.3863107401
1563 2 0.0 65.2753194935 21.8083825524 9.6410873296
1564 1 0.0 71.7444660338 20.2757838019 9.6276129733
1565 1 0.0 70.4487326139 21.0891440003 9.66815966
1566 1 0.0 69.1575427253 20.2667771041 9.5576452151
1567 1 0.0 69.1415864399 18.7511552226 9.421789091
1568 1 0.0 70.4466307121 17.9440014739 9.3885358632
1569 1 0.0 71.740996881 18.7578588973 9.4960834774
1570 2 0.0 70.4424003359 22.2240640299 9.7791685767
1571 2 0.0 70.4532917085 16.8083570537 9.2892706515
1572 4 0.0 73.1062277125 20.7277324397 9.6764420625
1573 3 0.0 72.3453750912 18.2352367774 9.6478863167
1574 1 0.0 73.9988692878 19.5094624513 9.5883024661
1575 4 0.0 80.7669614557 20.7489930731 9.5669165612
1576 3 0.0 80.7452401118 18.1633998486 9.3327841689
1577 1 0.0 79.9575336505 19.4779199718 9.4437930856
1578 1 0.0 78.4330662632 19.4927325181 9.4759337519
1579 1 0.0 77.659768653 18.1678932913 9.407820263
1580 1 0.0 76.2655898147 18.1632376297 9.4649317546
1581 1 0.0 75.5215060023 19.5005394135 9.5750753457
1582 1 0.0 76.2939500721 20.8238767771 9.6618551447
1583 1 0.0 77.691790024 20.8306834732 9.5887969378
1584 2 0.0 75.732539081 21.8092456435 9.7795394306
1585 2 0.0 78.2219559035 17.1810683867 9.3107801743
1586 2 0.0 75.6807049286 17.1881523992 9.3863107401
1587 2 0.0 78.2753194935 21.8083825524 9.6410873296
1588 1 0.0 84.7444660338 20.2757838019 9.6276129733
1589 1 0.0 83.4487326139 21.0891440003 9.66815966
1590 1 0.0 82.1575427253 20.2667771041 9.5576452151
1591 1 0.0 82.1415864399 18.7511552226 9.421789091
1592 1 0.0 83.4466307121 17.9440014739 9.3885358632
1593 1 0.0 84.740996881 18.7578588973 9.4960834774
1594 2 0.0 83.4424003359 22.2240640299 9.7791685767
1595 2 0.0 83.4532917085 16.8083570537 9.2892706515
1596 4 0.0 86.1593034712 20.769377454 9.6852189368
1597 3 0.0 86.1516444691 18.2566149885 9.4725960674
1598 1 0.0 86.9988692878 19.5094624513 9.5883024661
1599 4 0.0 93.7669614557 20.7489930731 9.5669165612
1600 3 0.0 93.7452401118 18.1633998486 9.3327841689
1601 1 0.0 92.9575336505 19.4779199718 9.4437930856
1602 1 0.0 91.4330662632 19.4927325181 9.4759337519
1603 1 0.0 90.659768653 18.1678932913 9.407820263
1604 1 0.0 89.2655898147 18.1632376297 9.4649317546
1605 1 0.0 88.5215060023 19.5005394135 9.5750753457
1606 1 0.0 89.2939500721 20.8238767771 9.6618551447
1607 1 0.0 90.691790024 20.8306834732 9.5887969378
1608 2 0.0 88.732539081 21.8092456435 9.7795394306
1609 2 0.0 91.2219559035 17.1810683867 9.3107801743
1610 2 0.0 88.6807049286 17.1881523992 9.3863107401
1611 2 0.0 91.2753194935 21.8083825524 9.6410873296
1612 1 0.0 97.7444660338 20.2757838019 9.6276129733
1613 1 0.0 96.4487326139 21.0891440003 9.66815966
1614 1 0.0 95.1575427253 20.2667771041 9.5576452151
1615 1 0.0 95.1415864399 18.7511552226 9.421789091
1616 1 0.0 96.4466307121 17.9440014739 9.3885358632
1617 1 0.0 97.740996881 18.7578588973 9.4960834774
1618 2 0.0 96.4424003359 22.2240640299 9.7791685767
1619 2 0.0 96.4532917085 16.8083570537 9.2892706515
1620 4 0.0 99.1593034712 20.769377454 9.6852189368
1621 3 0.0 99.1516444691 18.2566149885 9.4725960674
1622 1 0.0 99.9988692878 19.5094624513 9.5883024661
1623 4 0.0 106.7669614557 20.7489930731 9.5669165612
1624 3 0.0 106.7452401118 18.1633998486 9.3327841689
1625 1 0.0 105.9575336505 19.4779199718 9.4437930856
1626 1 0.0 104.4330662632 19.4927325181 9.4759337519
1627 1 0.0 103.659768653 18.1678932913 9.407820263
1628 1 0.0 102.2655898147 18.1632376297 9.4649317546
1629 1 0.0 101.5215060023 19.5005394135 9.5750753457
1630 1 0.0 102.2939500721 20.8238767771 9.6618551447
1631 1 0.0 103.691790024 20.8306834732 9.5887969378
1632 2 0.0 101.732539081 21.8092456435 9.7795394306
1633 2 0.0 104.2219559035 17.1810683867 9.3107801743
1634 2 0.0 101.6807049286 17.1881523992 9.3863107401
1635 2 0.0 104.2753194935 21.8083825524 9.6410873296
1636 1 0.0 110.7444660338 20.2757838019 9.6276129733
1637 1 0.0 109.4487326139 21.0891440003 9.66815966
1638 1 0.0 108.1575427253 20.2667771041 9.5576452151
1639 1 0.0 108.1415864399 18.7511552226 9.421789091
1640 1 0.0 109.4466307121 17.9440014739 9.3885358632
1641 1 0.0 110.740996881 18.7578588973 9.4960834774
1642 2 0.0 109.4424003359 22.2240640299 9.7791685767
1643 2 0.0 109.4532917085 16.8083570537 9.2892706515
1644 4 0.0 112.1593034712 20.769377454 9.6852189368
1645 3 0.0 112.1516444691 18.2566149885 9.4725960674
1646 1 0.0 112.9988692878 19.5094624513 9.5883024661
1647 4 0.0 119.7669614557 20.7489930731 9.5669165612
1648 3 0.0 119.7452401118 18.1633998486 9.3327841689
1649 1 0.0 118.9575336505 19.4779199718 9.4437930856
1650 1 0.0 117.4330662632 19.4927325181 9.4759337519
1651 1 0.0 116.659768653 18.1678932913 9.407820263
1652 1 0.0 115.2655898147 18.1632376297 9.4649317546
1653 1 0.0 114.5215060023 19.5005394135 9.5750753457
1654 1 0.0 115.2939500721 20.8238767771 9.6618551447
1655 1 0.0 116.691790024 20.8306834732 9.5887969378
1656 2 0.0 114.732539081 21.8092456435 9.7795394306
1657 2 0.0 117.2219559035 17.1810683867 9.3107801743
1658 2 0.0 114.6807049286 17.1881523992 9.3863107401
1659 2 0.0 117.2753194935 21.8083825524 9.6410873296
1660 1 0.0 123.7444660338 20.2757838019 9.6276129733
1661 1 0.0 122.4487326139 21.0891440003 9.66815966
1662 1 0.0 121.1575427253 20.2667771041 9.5576452151
1663 1 0.0 121.1415864399 18.7511552226 9.421789091
1664 1 0.0 122.4466307121 17.9440014739 9.3885358632
1665 1 0.0 123.740996881 18.7578588973 9.4960834774
1666 2 0.0 122.4424003359 22.2240640299 9.7791685767
1667 2 0.0 122.4532917085 16.8083570537 9.2892706515
1668 4 0.0 125.1593034712 20.769377454 9.6852189368
1669 3 0.0 125.1516444691 18.2566149885 9.4725960674
1670 1 0.0 125.9988692878 19.5094624513 9.5883024661
1671 4 0.0 132.7669614557 20.7489930731 9.5669165612
1672 3 0.0 132.7452401118 18.1633998486 9.3327841689
1673 1 0.0 131.9575336505 19.4779199718 9.4437930856
1674 1 0.0 130.4330662632 19.4927325181 9.4759337519
1675 1 0.0 129.659768653 18.1678932913 9.407820263
1676 1 0.0 128.2655898147 18.1632376297 9.4649317546
1677 1 0.0 127.5215060023 19.5005394135 9.5750753457
1678 1 0.0 128.2939500721 20.8238767771 9.6618551447
1679 1 0.0 129.691790024 20.8306834732 9.5887969378
1680 2 0.0 127.732539081 21.8092456435 9.7795394306
1681 2 0.0 130.2219559035 17.1810683867 9.3107801743
1682 2 0.0 127.6807049286 17.1881523992 9.3863107401
1683 2 0.0 130.2753194935 21.8083825524 9.6410873296
1684 1 0.0 9.1604522199 26.137405655 9.6276129733
1685 1 0.0 7.8647188 26.9507658534 9.66815966
1686 1 0.0 6.5735289114 26.1283989572 9.5576452151
1687 1 0.0 6.557572626 24.6127770757 9.421789091
1688 1 0.0 7.8626168982 23.805623327 9.3885358632
1689 1 0.0 9.1569830671 24.6194807504 9.4960834774
1690 2 0.0 7.858386522 28.085685883 9.7791685767
1691 2 0.0 7.8692778946 22.6699789068 9.2892706515
1692 4 0.0 10.5752896573 26.6309993071 9.6852189368
1693 3 0.0 10.5676306551 24.1182368416 9.4725960674
1694 1 0.0 11.4148554738 25.3710843044 9.5883024661
1695 4 0.0 18.1829476418 26.6106149262 9.5669165612
1696 3 0.0 18.1612262979 24.0250217017 9.3327841689
1697 1 0.0 17.3735198366 25.3395418249 9.4437930856
1698 1 0.0 15.8490524492 25.3543543712 9.4759337519
1699 1 0.0 15.0757548391 24.0295151444 9.407820263
1700 1 0.0 13.6815760008 24.0248594828 9.4649317546
1701 1 0.0 12.9374921883 25.3621612666 9.5750753457
1702 1 0.0 13.7099362581 26.6854986302 9.6618551447
1703 1 0.0 15.1077762101 26.6923053263 9.5887969378
1704 2 0.0 13.148525267 27.6708674966 9.7795394306
1705 2 0.0 15.6379420896 23.0426902398 9.3107801743
1706 2 0.0 13.0966911147 23.0497742523 9.3863107401
1707 2 0.0 15.6913056795 27.6700044055 9.6410873296
1708 1 0.0 22.1604522199 26.137405655 9.6276129733
1709 1 0.0 20.8647188 26.9507658534 9.66815966
1710 1 0.0 19.5735289114 26.1283989572 9.5576452151
1711 1 0.0 19.557572626 24.6127770757 9.421789091
1712 1 0.0 20.8626168982 23.805623327 9.3885358632
1713 1 0.0 22.1569830671 24.6194807504 9.4960834774
1714 2 0.0 20.858386522 28.085685883 9.7791685767
1715 2 0.0 20.8692778946 22.6699789068 9.2892706515
1716 4 0.0 23.5752896573 26.6309993071 9.6852189368
1717 3 0.0 23.5676306551 24.1182368416 9.4725960674
1718 1 0.0 24.4148554738 25.3710843044 9.5883024661
1719 4 0.0 31.1829476418 26.6106149262 9.5669165612
1720 3 0.0 31.1612262979 24.0250217017 9.3327841689
1721 1 0.0 30.3735198366 25.3395418249 9.4437930856
1722 1 0.0 28.8490524492 25.3543543712 9.4759337519
1723 1 0.0 28.0757548391 24.0295151444 9.407820263
1724 1 0.0 26.6815760008 24.0248594828 9.4649317546
1725 1 0.0 25.9374921883 25.3621612666 9.5750753457
1726 1 0.0 26.7099362581 26.6854986302 9.6618551447
1727 1 0.0 28.1077762101 26.6923053263 9.5887969378
1728 2 0.0 26.148525267 27.6708674966 9.7795394306
1729 2 0.0 28.6379420896 23.0426902398 9.3107801743
1730 2 0.0 26.0966911147 23.0497742523 9.3863107401
1731 2 0.0 28.6913056795 27.6700044055 9.6410873296
1732 1 0.0 35.1604522199 26.137405655 9.6276129733
1733 1 0.0 33.8647188 26.9507658534 9.66815966
1734 1 0.0 32.5735289114 26.1283989572 9.5576452151
1735 1 0.0 32.557572626 24.6127770757 9.421789091
1736 1 0.0 33.8626168982 23.805623327 9.3885358632
1737 1 0.0 35.1569830671 24.6194807504 9.4960834774
1738 2 0.0 33.858386522 28.085685883 9.7791685767
1739 2 0.0 33.8692778946 22.6699789068 9.2892706515
1740 4 0.0 36.5752896573 26.6309993071 9.6852189368
1741 3 0.0 36.5676306551 24.1182368416 9.4725960674
1742 1 0.0 37.4148554738 25.3710843044 9.5883024661
1743 4 0.0 44.1829476418 26.6106149262 9.5669165612
1744 3 0.0 44.1612262979 24.0250217017 9.3327841689
1745 1 0.0 43.3735198366 25.3395418249 9.4437930856
1746 1 0.0 41.8490524492 25.3543543712 9.4759337519
1747 1 0.0 41.0757548391 24.0295151444 9.407820263
1748 1 0.0 39.6815760008 24.0248594828 9.4649317546
1749 1 0.0 38.9374921883 25.3621612666 9.5750753457
1750 1 0.0 39.7099362581 26.6854986302 9.6618551447
1751 1 0.0 41.1077762101 26.6923053263 9.5887969378
1752 2 0.0 39.148525267 27.6708674966 9.7795394306
1753 2 0.0 41.6379420896 23.0426902398 9.3107801743
1754 2 0.0 39.0966911147 23.0497742523 9.3863107401
1755 2 0.0 41.6913056795 27.6700044055 9.6410873296
1756 1 0.0 48.1604522199 26.137405655 9.6276129733
1757 1 0.0 46.8647188 26.9507658534 9.66815966
1758 1 0.0 45.5735289114 26.1283989572 9.5576452151
1759 1 0.0 45.557572626 24.6127770757 9.421789091
1760 1 0.0 46.8626168982 23.805623327 9.3885358632
1761 1 0.0 48.1569830671 24.6194807504 9.4960834774
1762 2 0.0 46.858386522 28.085685883 9.7791685767
1763 2 0.0 46.8692778946 22.6699789068 9.2892706515
1764 4 0.0 49.5752896573 26.6309993071 9.6852189368
1765 3 0.0 49.5676306551 24.1182368416 9.4725960674
1766 1 0.0 50.4148554738 25.3710843044 9.5883024661
1767 4 0.0 57.1829476418 26.6106149262 9.5669165612
1768 3 0.0 57.1612262979 24.0250217017 9.3327841689
1769 1 0.0 56.3735198366 25.3395418249 9.4437930856
1770 1 0.0 54.8490524492 25.3543543712 9.4759337519
1771 1 0.0 54.0757548391 24.0295151444 9.407820263
1772 1 0.0 52.6815760008 24.0248594828 9.4649317546
1773 1 0.0 51.9374921883 25.3621612666 9.5750753457
1774 1 0.0 52.7099362581 26.6854986302 9.6618551447
1775 1 0.0 54.1077762101 26.6923053263 9.5887969378
1776 2 0.0 52.148525267 27.6708674966 9.7795394306
1777 2 0.0 54.6379420896 23.0426902398 9.3107801743
1778 2 0.0 52.0966911147 23.0497742523 9.3863107401
1779 2 0.0 54.6913056795 27.6700044055 9.6410873296
1780 1 0.0 61.1604522199 26.137405655 9.6276129733
1781 1 0.0 59.8647188 26.9507658534 9.66815966
1782 1 0.0 58.5735289114 26.1283989572 9.5576452151
1783 1 0.0 58.557572626 24.6127770757 9.421789091
1784 1 0.0 59.8626168982 23.805623327 9.3885358632
1785 1 0.0 61.1569830671 24.6194807504 9.4960834774
1786 2 0.0 59.858386522 28.085685883 9.7791685767
1787 2 0.0 59.8692778946 22.6699789068 9.2892706515
1788 4 0.0 62.5752896573 26.6309993071 9.6852189368
1789 3 0.0 62.5676306551 24.1182368416 9.4725960674
1790 1 0.0 63.4148554738 25.3710843044 9.5883024661
1791 4 0.0 70.1829476418 26.6106149262 9.5669165612
1792 3 0.0 70.1612262979 24.0250217017 9.3327841689
1793 1 0.0 69.3735198366 25.3395418249 9.4437930856
1794 1 0.0 67.8490524492 25.3543543712 9.4759337519
1795 1 0.0 67.0757548391 24.0295151444 9.407820263
1796 1 0.0 65.6815760008 24.0248594828 9.4649317546
1797 1 0.0 64.9374921883 25.3621612666 9.5750753457
1798 1 0.0 65.7099362581 26.6854986302 9.6618551447
1799 1 0.0 67.1077762101 26.6923053263 9.5887969378
1800 2 0.0 65.148525267 27.6708674966 9.7795394306
1801 2 0.0 67.6379420896 23.0426902398 9.3107801743
1802 2 0.0 65.0966911147 23.0497742523 9.3863107401
1803 2 0.0 67.6913056795 27.6700044055 9.6410873296
1804 1 0.0 74.1604522199 26.137405655 9.6276129733
